,Week Ending Date,State,Observed Number,Upper Bound Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Outcome
13045,2020-03-14,Kansas,526.0,603.0,551.0,0.0,0.0,"All causes, excluding COVID-19"
13046,2020-03-21,Kansas,518.0,593.0,543.0,0.0,0.0,"All causes, excluding COVID-19"
13047,2020-03-28,Kansas,520.0,586.0,536.0,0.0,0.0,"All causes, excluding COVID-19"
13048,2020-04-04,Kansas,529.0,574.0,524.0,0.0,5.0,"All causes, excluding COVID-19"
13049,2020-04-11,Kansas,494.0,564.0,515.0,0.0,0.0,"All causes, excluding COVID-19"
13050,2020-04-18,Kansas,509.0,552.0,505.0,0.0,4.0,"All causes, excluding COVID-19"
13051,2020-04-25,Kansas,524.0,548.0,501.0,0.0,23.0,"All causes, excluding COVID-19"
13052,2020-05-02,Kansas,501.0,546.0,499.0,0.0,2.0,"All causes, excluding COVID-19"
13053,2020-05-09,Kansas,473.0,544.0,495.0,0.0,0.0,"All causes, excluding COVID-19"
13054,2020-05-16,Kansas,507.0,541.0,492.0,0.0,15.0,"All causes, excluding COVID-19"
13055,2020-05-23,Kansas,516.0,537.0,489.0,0.0,27.0,"All causes, excluding COVID-19"
13056,2020-05-30,Kansas,496.0,532.0,486.0,0.0,10.0,"All causes, excluding COVID-19"
13057,2020-06-06,Kansas,488.0,530.0,482.0,0.0,6.0,"All causes, excluding COVID-19"
13058,2020-06-13,Kansas,502.0,536.0,486.0,0.0,16.0,"All causes, excluding COVID-19"
13059,2020-06-20,Kansas,488.0,535.0,486.0,0.0,2.0,"All causes, excluding COVID-19"
13060,2020-06-27,Kansas,510.0,535.0,486.0,0.0,24.0,"All causes, excluding COVID-19"
13219,2020-01-04,Kentucky,1091.0,1099.0,1023.0,0.0,68.0,"All causes, excluding COVID-19"
13220,2020-01-11,Kentucky,1055.0,1105.0,1028.0,0.0,27.0,"All causes, excluding COVID-19"
13221,2020-01-18,Kentucky,1040.0,1096.0,1022.0,0.0,18.0,"All causes, excluding COVID-19"
13222,2020-01-25,Kentucky,940.0,1093.0,1017.0,0.0,0.0,"All causes, excluding COVID-19"
13223,2020-02-01,Kentucky,975.0,1063.0,992.0,0.0,0.0,"All causes, excluding COVID-19"
13224,2020-02-08,Kentucky,961.0,1069.0,996.0,0.0,0.0,"All causes, excluding COVID-19"
13225,2020-02-15,Kentucky,958.0,1074.0,999.0,0.0,0.0,"All causes, excluding COVID-19"
13226,2020-02-22,Kentucky,998.0,1073.0,1002.0,0.0,0.0,"All causes, excluding COVID-19"
13227,2020-02-29,Kentucky,1024.0,1062.0,991.0,0.0,33.0,"All causes, excluding COVID-19"
13228,2020-03-07,Kentucky,1008.0,1063.0,991.0,0.0,17.0,"All causes, excluding COVID-19"
13229,2020-03-14,Kentucky,1021.0,1060.0,988.0,0.0,33.0,"All causes, excluding COVID-19"
13230,2020-03-21,Kentucky,948.0,1051.0,978.0,0.0,0.0,"All causes, excluding COVID-19"
13231,2020-03-28,Kentucky,932.0,1035.0,966.0,0.0,0.0,"All causes, excluding COVID-19"
13232,2020-04-04,Kentucky,1001.0,1036.0,964.0,0.0,37.0,"All causes, excluding COVID-19"
13233,2020-04-11,Kentucky,975.0,1031.0,961.0,0.0,14.0,"All causes, excluding COVID-19"
13234,2020-04-18,Kentucky,907.0,1018.0,949.0,0.0,0.0,"All causes, excluding COVID-19"
13235,2020-04-25,Kentucky,906.0,1010.0,939.0,0.0,0.0,"All causes, excluding COVID-19"
13236,2020-05-02,Kentucky,949.0,994.0,926.0,0.0,23.0,"All causes, excluding COVID-19"
13237,2020-05-09,Kentucky,938.0,979.0,909.0,0.0,29.0,"All causes, excluding COVID-19"
13238,2020-05-16,Kentucky,945.0,965.0,896.0,0.0,49.0,"All causes, excluding COVID-19"
13239,2020-05-23,Kentucky,935.0,956.0,890.0,0.0,45.0,"All causes, excluding COVID-19"
13240,2020-05-30,Kentucky,945.0,961.0,893.0,0.0,52.0,"All causes, excluding COVID-19"
13241,2020-06-06,Kentucky,853.0,956.0,890.0,0.0,0.0,"All causes, excluding COVID-19"
13242,2020-06-13,Kentucky,945.0,958.0,888.0,0.0,57.0,"All causes, excluding COVID-19"
13243,2020-06-20,Kentucky,941.0,960.0,891.0,0.0,50.0,"All causes, excluding COVID-19"
13244,2020-06-27,Kentucky,903.0,956.0,890.0,0.0,13.0,"All causes, excluding COVID-19"
13403,2020-01-04,Louisiana,925.0,1015.0,935.0,0.0,0.0,"All causes, excluding COVID-19"
13404,2020-01-11,Louisiana,960.0,1018.0,936.0,0.0,24.0,"All causes, excluding COVID-19"
13405,2020-01-18,Louisiana,953.0,1030.0,952.0,0.0,1.0,"All causes, excluding COVID-19"
13406,2020-01-25,Louisiana,961.0,1042.0,963.0,0.0,0.0,"All causes, excluding COVID-19"
13407,2020-02-01,Louisiana,972.0,1039.0,961.0,0.0,11.0,"All causes, excluding COVID-19"
13408,2020-02-08,Louisiana,960.0,1039.0,958.0,0.0,2.0,"All causes, excluding COVID-19"
13409,2020-02-15,Louisiana,951.0,1028.0,945.0,0.0,6.0,"All causes, excluding COVID-19"
13410,2020-02-22,Louisiana,952.0,1000.0,924.0,0.0,28.0,"All causes, excluding COVID-19"
13411,2020-02-29,Louisiana,998.0,997.0,922.0,1.0,76.0,"All causes, excluding COVID-19"
13412,2020-03-07,Louisiana,960.0,989.0,913.0,0.0,47.0,"All causes, excluding COVID-19"
13413,2020-03-14,Louisiana,994.0,994.0,912.0,0.0,82.0,"All causes, excluding COVID-19"
13414,2020-03-21,Louisiana,910.0,997.0,916.0,0.0,0.0,"All causes, excluding COVID-19"
13415,2020-03-28,Louisiana,1046.0,992.0,914.0,54.0,132.0,"All causes, excluding COVID-19"
13416,2020-04-04,Louisiana,997.0,977.0,900.0,20.0,97.0,"All causes, excluding COVID-19"
13417,2020-04-11,Louisiana,1083.0,974.0,898.0,109.0,185.0,"All causes, excluding COVID-19"
13418,2020-04-18,Louisiana,972.0,973.0,893.0,0.0,79.0,"All causes, excluding COVID-19"
13419,2020-04-25,Louisiana,913.0,966.0,885.0,0.0,28.0,"All causes, excluding COVID-19"
13420,2020-05-02,Louisiana,903.0,961.0,882.0,0.0,21.0,"All causes, excluding COVID-19"
13421,2020-05-09,Louisiana,897.0,958.0,881.0,0.0,16.0,"All causes, excluding COVID-19"
13422,2020-05-16,Louisiana,939.0,951.0,874.0,0.0,65.0,"All causes, excluding COVID-19"
13423,2020-05-23,Louisiana,929.0,956.0,874.0,0.0,55.0,"All causes, excluding COVID-19"
13424,2020-05-30,Louisiana,929.0,953.0,871.0,0.0,58.0,"All causes, excluding COVID-19"
13425,2020-06-06,Louisiana,900.0,942.0,863.0,0.0,37.0,"All causes, excluding COVID-19"
13426,2020-06-13,Louisiana,864.0,936.0,859.0,0.0,5.0,"All causes, excluding COVID-19"
13427,2020-06-20,Louisiana,915.0,932.0,855.0,0.0,60.0,"All causes, excluding COVID-19"
13428,2020-06-27,Louisiana,945.0,929.0,848.0,16.0,97.0,"All causes, excluding COVID-19"
13587,2020-01-04,Maine,320.0,338.0,301.0,0.0,19.0,"All causes, excluding COVID-19"
13588,2020-01-11,Maine,318.0,341.0,303.0,0.0,15.0,"All causes, excluding COVID-19"
13589,2020-01-18,Maine,295.0,341.0,304.0,0.0,0.0,"All causes, excluding COVID-19"
13590,2020-01-25,Maine,307.0,339.0,302.0,0.0,5.0,"All causes, excluding COVID-19"
13591,2020-02-01,Maine,288.0,337.0,300.0,0.0,0.0,"All causes, excluding COVID-19"
13592,2020-02-08,Maine,319.0,336.0,299.0,0.0,20.0,"All causes, excluding COVID-19"
13593,2020-02-15,Maine,333.0,330.0,294.0,3.0,39.0,"All causes, excluding COVID-19"
13594,2020-02-22,Maine,302.0,336.0,299.0,0.0,3.0,"All causes, excluding COVID-19"
13595,2020-02-29,Maine,295.0,339.0,303.0,0.0,0.0,"All causes, excluding COVID-19"
13596,2020-03-07,Maine,316.0,339.0,303.0,0.0,13.0,"All causes, excluding COVID-19"
13597,2020-03-14,Maine,304.0,339.0,302.0,0.0,2.0,"All causes, excluding COVID-19"
13598,2020-03-21,Maine,280.0,341.0,304.0,0.0,0.0,"All causes, excluding COVID-19"
13599,2020-03-28,Maine,280.0,345.0,308.0,0.0,0.0,"All causes, excluding COVID-19"
13600,2020-04-04,Maine,295.0,341.0,305.0,0.0,0.0,"All causes, excluding COVID-19"
13601,2020-04-11,Maine,295.0,338.0,302.0,0.0,0.0,"All causes, excluding COVID-19"
13602,2020-04-18,Maine,302.0,333.0,297.0,0.0,5.0,"All causes, excluding COVID-19"
13603,2020-04-25,Maine,270.0,325.0,290.0,0.0,0.0,"All causes, excluding COVID-19"
13604,2020-05-02,Maine,271.0,316.0,282.0,0.0,0.0,"All causes, excluding COVID-19"
13605,2020-05-09,Maine,290.0,317.0,283.0,0.0,7.0,"All causes, excluding COVID-19"
13606,2020-05-16,Maine,249.0,313.0,279.0,0.0,0.0,"All causes, excluding COVID-19"
13607,2020-05-23,Maine,261.0,307.0,273.0,0.0,0.0,"All causes, excluding COVID-19"
13608,2020-05-30,Maine,293.0,307.0,273.0,0.0,20.0,"All causes, excluding COVID-19"
13609,2020-06-06,Maine,253.0,307.0,273.0,0.0,0.0,"All causes, excluding COVID-19"
13610,2020-06-13,Maine,255.0,306.0,272.0,0.0,0.0,"All causes, excluding COVID-19"
13611,2020-06-20,Maine,275.0,306.0,273.0,0.0,2.0,"All causes, excluding COVID-19"
13612,2020-06-27,Maine,300.0,307.0,273.0,0.0,27.0,"All causes, excluding COVID-19"
13771,2020-01-04,Maryland,1049.0,1145.0,1060.0,0.0,0.0,"All causes, excluding COVID-19"
13772,2020-01-11,Maryland,1035.0,1138.0,1052.0,0.0,0.0,"All causes, excluding COVID-19"
13773,2020-01-18,Maryland,988.0,1146.0,1061.0,0.0,0.0,"All causes, excluding COVID-19"
13774,2020-01-25,Maryland,1003.0,1148.0,1063.0,0.0,0.0,"All causes, excluding COVID-19"
13775,2020-02-01,Maryland,1034.0,1146.0,1062.0,0.0,0.0,"All causes, excluding COVID-19"
13776,2020-02-08,Maryland,1010.0,1137.0,1055.0,0.0,0.0,"All causes, excluding COVID-19"
13777,2020-02-15,Maryland,1025.0,1133.0,1052.0,0.0,0.0,"All causes, excluding COVID-19"
13778,2020-02-22,Maryland,977.0,1122.0,1042.0,0.0,0.0,"All causes, excluding COVID-19"
13779,2020-02-29,Maryland,1085.0,1113.0,1031.0,0.0,54.0,"All causes, excluding COVID-19"
13780,2020-03-07,Maryland,1055.0,1105.0,1024.0,0.0,31.0,"All causes, excluding COVID-19"
13781,2020-03-14,Maryland,1013.0,1100.0,1019.0,0.0,0.0,"All causes, excluding COVID-19"
13782,2020-03-21,Maryland,1066.0,1084.0,1006.0,0.0,60.0,"All causes, excluding COVID-19"
13783,2020-03-28,Maryland,1080.0,1083.0,1006.0,0.0,74.0,"All causes, excluding COVID-19"
13784,2020-04-04,Maryland,1108.0,1075.0,996.0,33.0,112.0,"All causes, excluding COVID-19"
13785,2020-04-11,Maryland,1145.0,1070.0,991.0,75.0,154.0,"All causes, excluding COVID-19"
13786,2020-04-18,Maryland,1064.0,1055.0,980.0,9.0,84.0,"All causes, excluding COVID-19"
13787,2020-04-25,Maryland,1146.0,1037.0,964.0,109.0,182.0,"All causes, excluding COVID-19"
13788,2020-05-02,Maryland,1100.0,1019.0,946.0,81.0,154.0,"All causes, excluding COVID-19"
13789,2020-05-09,Maryland,1034.0,1011.0,936.0,23.0,98.0,"All causes, excluding COVID-19"
13790,2020-05-16,Maryland,1037.0,1007.0,930.0,30.0,107.0,"All causes, excluding COVID-19"
13791,2020-05-23,Maryland,1034.0,998.0,925.0,36.0,109.0,"All causes, excluding COVID-19"
13792,2020-05-30,Maryland,972.0,995.0,924.0,0.0,48.0,"All causes, excluding COVID-19"
13793,2020-06-06,Maryland,936.0,1005.0,932.0,0.0,4.0,"All causes, excluding COVID-19"
13794,2020-06-13,Maryland,965.0,1007.0,931.0,0.0,34.0,"All causes, excluding COVID-19"
13795,2020-06-20,Maryland,924.0,1009.0,932.0,0.0,0.0,"All causes, excluding COVID-19"
13796,2020-06-27,Maryland,903.0,1000.0,926.0,0.0,0.0,"All causes, excluding COVID-19"
13955,2020-01-04,Massachusetts,1238.0,1396.0,1279.0,0.0,0.0,"All causes, excluding COVID-19"
13956,2020-01-11,Massachusetts,1266.0,1400.0,1283.0,0.0,0.0,"All causes, excluding COVID-19"
13957,2020-01-18,Massachusetts,1188.0,1410.0,1292.0,0.0,0.0,"All causes, excluding COVID-19"
13958,2020-01-25,Massachusetts,1300.0,1395.0,1284.0,0.0,16.0,"All causes, excluding COVID-19"
13959,2020-02-01,Massachusetts,1202.0,1385.0,1270.0,0.0,0.0,"All causes, excluding COVID-19"
13960,2020-02-08,Massachusetts,1241.0,1355.0,1247.0,0.0,0.0,"All causes, excluding COVID-19"
13961,2020-02-15,Massachusetts,1258.0,1347.0,1238.0,0.0,20.0,"All causes, excluding COVID-19"
13962,2020-02-22,Massachusetts,1172.0,1333.0,1227.0,0.0,0.0,"All causes, excluding COVID-19"
13963,2020-02-29,Massachusetts,1286.0,1311.0,1210.0,0.0,76.0,"All causes, excluding COVID-19"
13964,2020-03-07,Massachusetts,1221.0,1299.0,1203.0,0.0,18.0,"All causes, excluding COVID-19"
13965,2020-03-14,Massachusetts,1319.0,1296.0,1203.0,23.0,116.0,"All causes, excluding COVID-19"
13966,2020-03-21,Massachusetts,1172.0,1287.0,1200.0,0.0,0.0,"All causes, excluding COVID-19"
13967,2020-03-28,Massachusetts,1247.0,1279.0,1195.0,0.0,52.0,"All causes, excluding COVID-19"
13968,2020-04-04,Massachusetts,1330.0,1277.0,1197.0,53.0,133.0,"All causes, excluding COVID-19"
13969,2020-04-11,Massachusetts,1405.0,1269.0,1186.0,136.0,219.0,"All causes, excluding COVID-19"
13970,2020-04-18,Massachusetts,1392.0,1260.0,1172.0,132.0,220.0,"All causes, excluding COVID-19"
13971,2020-04-25,Massachusetts,1305.0,1237.0,1156.0,68.0,149.0,"All causes, excluding COVID-19"
13972,2020-05-02,Massachusetts,1197.0,1212.0,1131.0,0.0,66.0,"All causes, excluding COVID-19"
13973,2020-05-09,Massachusetts,1141.0,1190.0,1112.0,0.0,29.0,"All causes, excluding COVID-19"
13974,2020-05-16,Massachusetts,1100.0,1190.0,1111.0,0.0,0.0,"All causes, excluding COVID-19"
13975,2020-05-23,Massachusetts,1055.0,1183.0,1101.0,0.0,0.0,"All causes, excluding COVID-19"
13976,2020-05-30,Massachusetts,979.0,1172.0,1092.0,0.0,0.0,"All causes, excluding COVID-19"
13977,2020-06-06,Massachusetts,999.0,1175.0,1094.0,0.0,0.0,"All causes, excluding COVID-19"
13978,2020-06-13,Massachusetts,965.0,1173.0,1093.0,0.0,0.0,"All causes, excluding COVID-19"
13979,2020-06-20,Massachusetts,1008.0,1172.0,1090.0,0.0,0.0,"All causes, excluding COVID-19"
13980,2020-06-27,Massachusetts,993.0,1165.0,1080.0,0.0,0.0,"All causes, excluding COVID-19"
14139,2020-01-04,Michigan,2013.0,2121.0,1987.0,0.0,26.0,"All causes, excluding COVID-19"
14140,2020-01-11,Michigan,2064.0,2145.0,2009.0,0.0,55.0,"All causes, excluding COVID-19"
14141,2020-01-18,Michigan,1936.0,2144.0,2013.0,0.0,0.0,"All causes, excluding COVID-19"
14142,2020-01-25,Michigan,2004.0,2149.0,2019.0,0.0,0.0,"All causes, excluding COVID-19"
14143,2020-02-01,Michigan,2000.0,2133.0,2002.0,0.0,0.0,"All causes, excluding COVID-19"
14144,2020-02-08,Michigan,1956.0,2132.0,1996.0,0.0,0.0,"All causes, excluding COVID-19"
14145,2020-02-15,Michigan,2029.0,2122.0,1994.0,0.0,35.0,"All causes, excluding COVID-19"
14146,2020-02-22,Michigan,2074.0,2125.0,1998.0,0.0,76.0,"All causes, excluding COVID-19"
14147,2020-02-29,Michigan,1988.0,2115.0,1993.0,0.0,0.0,"All causes, excluding COVID-19"
14148,2020-03-07,Michigan,2004.0,2110.0,1986.0,0.0,18.0,"All causes, excluding COVID-19"
14149,2020-03-14,Michigan,1973.0,2108.0,1980.0,0.0,0.0,"All causes, excluding COVID-19"
14150,2020-03-21,Michigan,2033.0,2087.0,1959.0,0.0,74.0,"All causes, excluding COVID-19"
14151,2020-03-28,Michigan,2218.0,2083.0,1958.0,135.0,260.0,"All causes, excluding COVID-19"
14152,2020-04-04,Michigan,2470.0,2060.0,1943.0,410.0,527.0,"All causes, excluding COVID-19"
14153,2020-04-11,Michigan,2441.0,2050.0,1928.0,391.0,513.0,"All causes, excluding COVID-19"
14154,2020-04-18,Michigan,2215.0,2034.0,1911.0,181.0,304.0,"All causes, excluding COVID-19"
14155,2020-04-25,Michigan,2058.0,2014.0,1892.0,44.0,166.0,"All causes, excluding COVID-19"
14156,2020-05-02,Michigan,2030.0,1985.0,1866.0,45.0,164.0,"All causes, excluding COVID-19"
14157,2020-05-09,Michigan,1730.0,1959.0,1847.0,0.0,0.0,"All causes, excluding COVID-19"
14158,2020-05-16,Michigan,1769.0,1948.0,1832.0,0.0,0.0,"All causes, excluding COVID-19"
14159,2020-05-23,Michigan,1877.0,1937.0,1817.0,0.0,60.0,"All causes, excluding COVID-19"
14160,2020-05-30,Michigan,1887.0,1937.0,1816.0,0.0,71.0,"All causes, excluding COVID-19"
14161,2020-06-06,Michigan,2009.0,1929.0,1810.0,80.0,199.0,"All causes, excluding COVID-19"
14162,2020-06-13,Michigan,1922.0,1914.0,1801.0,8.0,121.0,"All causes, excluding COVID-19"
14163,2020-06-20,Michigan,1976.0,1920.0,1800.0,56.0,176.0,"All causes, excluding COVID-19"
14164,2020-06-27,Michigan,2044.0,1917.0,1796.0,127.0,248.0,"All causes, excluding COVID-19"
14323,2020-01-04,Minnesota,1009.0,1029.0,951.0,0.0,58.0,"All causes, excluding COVID-19"
14324,2020-01-11,Minnesota,950.0,1028.0,949.0,0.0,1.0,"All causes, excluding COVID-19"
14325,2020-01-18,Minnesota,945.0,1032.0,955.0,0.0,0.0,"All causes, excluding COVID-19"
14326,2020-01-25,Minnesota,957.0,1025.0,949.0,0.0,8.0,"All causes, excluding COVID-19"
14327,2020-02-01,Minnesota,942.0,1021.0,946.0,0.0,0.0,"All causes, excluding COVID-19"
14328,2020-02-08,Minnesota,924.0,1012.0,940.0,0.0,0.0,"All causes, excluding COVID-19"
14329,2020-02-15,Minnesota,945.0,1009.0,931.0,0.0,14.0,"All causes, excluding COVID-19"
14330,2020-02-22,Minnesota,918.0,1000.0,924.0,0.0,0.0,"All causes, excluding COVID-19"
14331,2020-02-29,Minnesota,937.0,986.0,914.0,0.0,23.0,"All causes, excluding COVID-19"
14332,2020-03-07,Minnesota,950.0,974.0,903.0,0.0,47.0,"All causes, excluding COVID-19"
14333,2020-03-14,Minnesota,887.0,957.0,889.0,0.0,0.0,"All causes, excluding COVID-19"
14334,2020-03-21,Minnesota,898.0,964.0,890.0,0.0,8.0,"All causes, excluding COVID-19"
14335,2020-03-28,Minnesota,898.0,962.0,886.0,0.0,12.0,"All causes, excluding COVID-19"
14336,2020-04-04,Minnesota,902.0,972.0,896.0,0.0,6.0,"All causes, excluding COVID-19"
14337,2020-04-11,Minnesota,899.0,963.0,890.0,0.0,9.0,"All causes, excluding COVID-19"
14338,2020-04-18,Minnesota,872.0,952.0,882.0,0.0,0.0,"All causes, excluding COVID-19"
14339,2020-04-25,Minnesota,872.0,952.0,879.0,0.0,0.0,"All causes, excluding COVID-19"
14340,2020-05-02,Minnesota,893.0,944.0,868.0,0.0,25.0,"All causes, excluding COVID-19"
14341,2020-05-09,Minnesota,893.0,931.0,858.0,0.0,35.0,"All causes, excluding COVID-19"
14342,2020-05-16,Minnesota,864.0,927.0,855.0,0.0,9.0,"All causes, excluding COVID-19"
14343,2020-05-23,Minnesota,842.0,919.0,852.0,0.0,0.0,"All causes, excluding COVID-19"
14344,2020-05-30,Minnesota,863.0,912.0,842.0,0.0,21.0,"All causes, excluding COVID-19"
14345,2020-06-06,Minnesota,892.0,898.0,827.0,0.0,65.0,"All causes, excluding COVID-19"
14346,2020-06-13,Minnesota,883.0,890.0,818.0,0.0,65.0,"All causes, excluding COVID-19"
14347,2020-06-20,Minnesota,862.0,893.0,820.0,0.0,42.0,"All causes, excluding COVID-19"
14348,2020-06-27,Minnesota,767.0,886.0,819.0,0.0,0.0,"All causes, excluding COVID-19"
14507,2020-01-04,Mississippi,673.0,709.0,653.0,0.0,20.0,"All causes, excluding COVID-19"
14508,2020-01-11,Mississippi,647.0,714.0,656.0,0.0,0.0,"All causes, excluding COVID-19"
14509,2020-01-18,Mississippi,623.0,726.0,669.0,0.0,0.0,"All causes, excluding COVID-19"
14510,2020-01-25,Mississippi,609.0,726.0,670.0,0.0,0.0,"All causes, excluding COVID-19"
14511,2020-02-01,Mississippi,603.0,723.0,667.0,0.0,0.0,"All causes, excluding COVID-19"
14512,2020-02-08,Mississippi,705.0,727.0,671.0,0.0,34.0,"All causes, excluding COVID-19"
14513,2020-02-15,Mississippi,646.0,724.0,666.0,0.0,0.0,"All causes, excluding COVID-19"
14514,2020-02-22,Mississippi,626.0,717.0,659.0,0.0,0.0,"All causes, excluding COVID-19"
14515,2020-02-29,Mississippi,667.0,709.0,653.0,0.0,14.0,"All causes, excluding COVID-19"
14516,2020-03-07,Mississippi,660.0,703.0,647.0,0.0,13.0,"All causes, excluding COVID-19"
14517,2020-03-14,Mississippi,621.0,696.0,640.0,0.0,0.0,"All causes, excluding COVID-19"
14518,2020-03-21,Mississippi,619.0,695.0,637.0,0.0,0.0,"All causes, excluding COVID-19"
14519,2020-03-28,Mississippi,681.0,689.0,631.0,0.0,50.0,"All causes, excluding COVID-19"
14520,2020-04-04,Mississippi,650.0,683.0,626.0,0.0,24.0,"All causes, excluding COVID-19"
14521,2020-04-11,Mississippi,630.0,673.0,618.0,0.0,12.0,"All causes, excluding COVID-19"
14522,2020-04-18,Mississippi,668.0,667.0,612.0,1.0,56.0,"All causes, excluding COVID-19"
14523,2020-04-25,Mississippi,681.0,664.0,607.0,17.0,74.0,"All causes, excluding COVID-19"
14524,2020-05-02,Mississippi,649.0,656.0,600.0,0.0,49.0,"All causes, excluding COVID-19"
14525,2020-05-09,Mississippi,663.0,658.0,602.0,5.0,61.0,"All causes, excluding COVID-19"
14526,2020-05-16,Mississippi,673.0,655.0,601.0,18.0,72.0,"All causes, excluding COVID-19"
14527,2020-05-23,Mississippi,624.0,657.0,602.0,0.0,22.0,"All causes, excluding COVID-19"
14528,2020-05-30,Mississippi,644.0,661.0,605.0,0.0,39.0,"All causes, excluding COVID-19"
14529,2020-06-06,Mississippi,647.0,658.0,601.0,0.0,46.0,"All causes, excluding COVID-19"
14530,2020-06-13,Mississippi,639.0,652.0,597.0,0.0,42.0,"All causes, excluding COVID-19"
14531,2020-06-20,Mississippi,680.0,646.0,592.0,34.0,88.0,"All causes, excluding COVID-19"
14532,2020-06-27,Mississippi,672.0,647.0,592.0,25.0,80.0,"All causes, excluding COVID-19"
14691,2020-01-04,Missouri,1327.0,1483.0,1365.0,0.0,0.0,"All causes, excluding COVID-19"
14692,2020-01-11,Missouri,1331.0,1500.0,1382.0,0.0,0.0,"All causes, excluding COVID-19"
14693,2020-01-18,Missouri,1330.0,1508.0,1394.0,0.0,0.0,"All causes, excluding COVID-19"
14694,2020-01-25,Missouri,1347.0,1499.0,1388.0,0.0,0.0,"All causes, excluding COVID-19"
14695,2020-02-01,Missouri,1358.0,1502.0,1393.0,0.0,0.0,"All causes, excluding COVID-19"
14696,2020-02-08,Missouri,1335.0,1485.0,1375.0,0.0,0.0,"All causes, excluding COVID-19"
14697,2020-02-15,Missouri,1354.0,1480.0,1367.0,0.0,0.0,"All causes, excluding COVID-19"
14698,2020-02-22,Missouri,1363.0,1465.0,1354.0,0.0,9.0,"All causes, excluding COVID-19"
14699,2020-02-29,Missouri,1370.0,1453.0,1345.0,0.0,25.0,"All causes, excluding COVID-19"
14700,2020-03-07,Missouri,1395.0,1437.0,1336.0,0.0,59.0,"All causes, excluding COVID-19"
14701,2020-03-14,Missouri,1304.0,1424.0,1325.0,0.0,0.0,"All causes, excluding COVID-19"
14702,2020-03-21,Missouri,1270.0,1413.0,1310.0,0.0,0.0,"All causes, excluding COVID-19"
14703,2020-03-28,Missouri,1323.0,1398.0,1296.0,0.0,27.0,"All causes, excluding COVID-19"
14704,2020-04-04,Missouri,1245.0,1382.0,1282.0,0.0,0.0,"All causes, excluding COVID-19"
14705,2020-04-11,Missouri,1374.0,1370.0,1270.0,4.0,104.0,"All causes, excluding COVID-19"
14706,2020-04-18,Missouri,1271.0,1345.0,1250.0,0.0,21.0,"All causes, excluding COVID-19"
14707,2020-04-25,Missouri,1331.0,1341.0,1243.0,0.0,88.0,"All causes, excluding COVID-19"
14708,2020-05-02,Missouri,1278.0,1331.0,1232.0,0.0,46.0,"All causes, excluding COVID-19"
14709,2020-05-09,Missouri,1295.0,1322.0,1225.0,0.0,70.0,"All causes, excluding COVID-19"
14710,2020-05-16,Missouri,1265.0,1307.0,1212.0,0.0,53.0,"All causes, excluding COVID-19"
14711,2020-05-23,Missouri,1225.0,1297.0,1204.0,0.0,21.0,"All causes, excluding COVID-19"
